code;city;code_region;code_variable;variable;level;code_level;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
4101002;Ampére;15;1;IDEB;Ensino médio;3;;;;;;;;3,5;;4,6
4101002;Ampére;15;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,7;;5,9;;6,2;;6,4;;6,7
4101002;Ampére;15;2;IDEB meta projetada;Fundamental anos finais;2;;4,6;;5;;5,3;;5,6;;5,8
4101002;Ampére;15;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,7
4101002;Ampére;15;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;94,7;96,5;95,1;96,8;96,1;95,5;97,3;96,9;94,2;96,2
4101002;Ampére;15;3;Taxa de aprovação (em %);Fundamental anos finais;2;91,3;86,9;87,7;90;86,7;90,2;87,6;91,9;92,9;97,4
4101002;Ampére;15;3;Taxa de aprovação (em %);Ensino médio;3;77,3;85,6;77,3;85,3;78,5;76,1;73,7;73;82,3;91
4101002;Ampére;15;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;5,1;3,5;4,8;3,2;3,9;4,5;2,7;3,1;5,8;3,8
4101002;Ampére;15;4;Taxa de reprovação (em %);Fundamental anos finais;2;5,8;11,7;10,2;8,2;10,4;7,1;11,4;6;6,5;2,4
4101002;Ampére;15;4;Taxa de reprovação (em %);Ensino médio;3;9,3;9;10,8;11,1;12,3;8,6;15,1;11,6;11,3;5,8
4101002;Ampére;15;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,2;;0,1;;;;;;;
4101002;Ampére;15;6;Taxa de abandono (em %);Fundamental anos finais;2;2,9;1,4;2,1;1,8;2,9;2,7;1;2,1;0,6;0,2
4101002;Ampére;15;6;Taxa de abandono (em %);Ensino médio;3;13,4;5,4;11,9;3,6;9,2;15,3;11,2;15,4;6,4;3,2
4101002;Ampére;15;5;Taxa de distorção (em %);Fundamental anos iniciais;1;4,8;5;4,2;4,2;3,7;4;4,3;5,2;5;7,7
4101002;Ampére;15;5;Taxa de distorção (em %);Fundamental anos finais;2;18,7;15,8;18,1;17,6;17,9;18,1;16,2;15,6;13,5;13,7
4101002;Ampére;15;5;Taxa de distorção (em %);Ensino médio;3;23,6;22;24;20,4;17,2;18;19,7;23,4;18,4;13
4101051;Anahy;14;1;IDEB;Fundamental anos iniciais;1;;4,7;;5,9;;5,6;;6,2;;6,2
4101051;Anahy;14;1;IDEB;Fundamental anos finais;2;;4,3;;3,7;;4,1;;4,7;;4,8
4101051;Anahy;14;1;IDEB;Ensino médio;3;;;;;;;;3,9;;4,3
4101051;Anahy;14;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,2;;5,5;;5,8;;6;;6,3
4101051;Anahy;14;2;IDEB meta projetada;Fundamental anos finais;2;;4,4;;4,8;;5,2;;5,4;;5,7
4101051;Anahy;14;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;4,1
4101051;Anahy;14;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;98;95,1;90,7;98,4;98;97,4;100;98,4;99,5;98,9
4101051;Anahy;14;3;Taxa de aprovação (em %);Fundamental anos finais;2;92,2;91,7;91,3;87,5;82,8;88,8;92;97,1;99,4;97,6
4101051;Anahy;14;3;Taxa de aprovação (em %);Ensino médio;3;86,5;84;87,7;85,4;85,3;83,6;81,1;86,8;80,8;91,8
4101051;Anahy;14;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;2;4,9;9,3;1,6;2;2,6;;1,6;0,5;1,1
4101051;Anahy;14;4;Taxa de reprovação (em %);Fundamental anos finais;2;5,3;2,3;6,8;9,5;13,2;4,1;5,6;1,8;0,6;1,8
4101051;Anahy;14;4;Taxa de reprovação (em %);Ensino médio;3;5,8;10;4,1;6,9;5,6;6,7;12,1;9,6;8,3;6,6
4101051;Anahy;14;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;;;;;;;
4101051;Anahy;14;6;Taxa de abandono (em %);Fundamental anos finais;2;2,5;6;1,9;3;4;7,1;2,4;1,1;;0,6
4101051;Anahy;14;6;Taxa de abandono (em %);Ensino médio;3;7,7;6;8,2;7,7;9,1;9,7;6,8;3,6;10,9;1,6
4101051;Anahy;14;5;Taxa de distorção (em %);Fundamental anos iniciais;1;5,7;5,5;8,9;6,4;4,5;3,1;2,8;2,6;0,5;1,7
4101051;Anahy;14;5;Taxa de distorção (em %);Fundamental anos finais;2;10,5;9,2;10;14,9;13,7;14,5;16,7;10,3;7;6,7
4101051;Anahy;14;5;Taxa de distorção (em %);Ensino médio;3;19,3;17,3;18,9;15,6;13;8,8;11,9;21,8;27,9;19,7
4101101;Andirá;1;1;IDEB;Fundamental anos iniciais;1;;5,7;;5,5;;6,3;;6,4;;6,5
4101101;Andirá;1;1;IDEB;Fundamental anos finais;2;;3,9;;3,5;;4,2;;4,5;;5,4
4101101;Andirá;1;1;IDEB;Ensino médio;3;;;;;;;;3,3;;4,6
4101101;Andirá;1;2;IDEB meta projetada;Fundamental anos iniciais;1;;5;;5,3;;5,5;;5,8;;6,1
4101101;Andirá;1;2;IDEB meta projetada;Fundamental anos finais;2;;3,5;;3,9;;4,3;;4,5;;4,8
4101101;Andirá;1;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,5
4101101;Andirá;1;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;94;94;95,4;96;95,7;96,4;94;93,8;95,8;96,6
4101101;Andirá;1;3;Taxa de aprovação (em %);Fundamental anos finais;2;81,3;82,6;82,8;81,1;86,7;88,4;91,1;94;94,9;99,1
4101101;Andirá;1;3;Taxa de aprovação (em %);Ensino médio;3;77,8;80,7;79,1;80,8;80,9;84,1;90,5;82,7;87,3;95,1
4101101;Andirá;1;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;5,8;5,9;4,5;4;4,3;3,6;5,9;6,2;4,2;3,4
4101101;Andirá;1;4;Taxa de reprovação (em %);Fundamental anos finais;2;16,1;14,8;15,7;17,3;11,7;10,3;7,8;5,1;4,3;0,6
4101101;Andirá;1;4;Taxa de reprovação (em %);Ensino médio;3;15,9;8,6;15,6;12,3;12,7;9,5;8;9,7;10,7;2,8
4101101;Andirá;1;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,2;0,1;0,1;;;;0,1;;;
4101101;Andirá;1;6;Taxa de abandono (em %);Fundamental anos finais;2;2,6;2,6;1,5;1,6;1,6;1,3;1,1;0,9;0,8;0,3
4101101;Andirá;1;6;Taxa de abandono (em %);Ensino médio;3;6,3;10,7;5,3;6,9;6,4;6,4;1,5;7,6;2;2,1
4101101;Andirá;1;5;Taxa de distorção (em %);Fundamental anos iniciais;1;4,8;4,1;4,5;5,6;5,2;5,3;6,2;7,1;7,8;7,3
4101101;Andirá;1;5;Taxa de distorção (em %);Fundamental anos finais;2;22,4;19,8;18,5;19,4;18,8;17,8;15,3;15;13,4;12
4101101;Andirá;1;5;Taxa de distorção (em %);Ensino médio;3;27,4;30;25,4;21,9;22,7;25,9;24,6;25,9;22,2;14,5
4101150;Ângulo;12;1;IDEB;Fundamental anos iniciais;1;;4,3;;4,6;;5,3;;6,3;;6,5
4101150;Ângulo;12;1;IDEB;Fundamental anos finais;2;;4,2;;3,6;;3,6;;4,3;;5,8
4101150;Ângulo;12;1;IDEB;Ensino médio;3;;;;;;;;4,2;;4,3
4101150;Ângulo;12;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,2;;5,4;;5,7;;5,9;;6,2
4101150;Ângulo;12;2;IDEB meta projetada;Fundamental anos finais;2;;3,8;;4,2;;4,6;;4,9;;5,1
4101150;Ângulo;12;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;4,4
4101150;Ângulo;12;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;91,4;88,1;81,5;91,7;93;92,5;91,1;94,5;96,6;99,1
4101150;Ângulo;12;3;Taxa de aprovação (em %);Fundamental anos finais;2;76,9;83,6;75,6;86,9;81,8;79;80,8;86,8;89,6;96,9
4101150;Ângulo;12;3;Taxa de aprovação (em %);Ensino médio;3;86,9;92;81,2;89,8;90,3;86;91,4;86,2;96,6;94,1
4101150;Ângulo;12;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;8,6;11,9;18,5;8,3;7;7;8,9;5,5;3,4;0,9
4101150;Ângulo;12;4;Taxa de reprovação (em %);Fundamental anos finais;2;21,9;11,3;19,8;8,9;15,9;17,2;17,3;10,5;8,4;0,6
4101150;Ângulo;12;4;Taxa de reprovação (em %);Ensino médio;3;4,7;5,4;8,5;5,7;5,4;4,3;3,2;8,5;2,3;2,4
4101150;Ângulo;12;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;;;0,5;;;;
4101150;Ângulo;12;6;Taxa de abandono (em %);Fundamental anos finais;2;1,2;5,1;4,6;4,2;2,3;3,8;1,9;2,7;2;2,5
4101150;Ângulo;12;6;Taxa de abandono (em %);Ensino médio;3;8,4;2,6;10,3;4,5;4,3;9,7;5,4;5,3;1,1;3,5
4101150;Ângulo;12;5;Taxa de distorção (em %);Fundamental anos iniciais;1;7,4;6,8;6,7;15,8;13,9;10,8;12,3;11,8;12,6;12,6
4101150;Ângulo;12;5;Taxa de distorção (em %);Fundamental anos finais;2;23,4;21,4;22;22;24,9;29,4;34;32;24,2;18,5
4101150;Ângulo;12;5;Taxa de distorção (em %);Ensino médio;3;18;16,2;16,7;15,9;15,4;15,6;17,2;25,8;32,6;33,3
4101200;Antonina;10;1;IDEB;Fundamental anos iniciais;1;;4;;4,1;;4,7;;5;;5,1
4101200;Antonina;10;1;IDEB;Fundamental anos finais;2;;3,3;;3,2;;3,8;;4,2;;4,3
4101200;Antonina;10;1;IDEB;Ensino médio;3;;;;;;;;3,3;;4,1
4101200;Antonina;10;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,2;;4,5;;4,7;;5;;5,3
4101200;Antonina;10;2;IDEB meta projetada;Fundamental anos finais;2;;4;;4,4;;4,7;;5;;5,3
4101200;Antonina;10;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,5
4101200;Antonina;10;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;83,2;81;86,4;87,8;86;86,1;88,4;84,4;88,3;86,5
4101200;Antonina;10;3;Taxa de aprovação (em %);Fundamental anos finais;2;82,7;75,1;77,9;78,3;82;82,3;79,1;82,6;75,8;86,6
4101200;Antonina;10;3;Taxa de aprovação (em %);Ensino médio;3;79,5;69,2;73,7;73,7;74,8;68;69,9;70,7;72,3;86,2
4101200;Antonina;10;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;16,3;17,8;12,7;11,5;13,7;13,3;11,2;15,3;11,6;13,4
4101200;Antonina;10;4;Taxa de reprovação (em %);Fundamental anos finais;2;11,4;18,8;16;12,4;14;14,5;16,9;15,5;20,4;10,1
4101200;Antonina;10;4;Taxa de reprovação (em %);Ensino médio;3;17,5;25,9;18,7;15,1;17,9;28,8;25,2;20,8;15,7;11,8
4101200;Antonina;10;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,5;1,2;0,9;0,7;0,3;0,6;0,4;0,3;0,1;0,1
4101200;Antonina;10;6;Taxa de abandono (em %);Fundamental anos finais;2;5,9;6,1;6,1;9,3;4;3,2;4;1,9;3,8;3,3
4101200;Antonina;10;6;Taxa de abandono (em %);Ensino médio;3;3;4,9;7,6;11,2;7,3;3,2;4,9;8,5;12;2
4101200;Antonina;10;5;Taxa de distorção (em %);Fundamental anos iniciais;1;15,9;17,3;17,1;16,6;16,4;17,9;18,6;18;20,4;18,8
4101200;Antonina;10;5;Taxa de distorção (em %);Fundamental anos finais;2;36,5;34,8;35,1;35,5;31,1;32,2;33;30,8;29,8;32,3
4101200;Antonina;10;5;Taxa de distorção (em %);Ensino médio;3;29,8;31,9;31,4;32,2;29,9;30,8;33,7;35,5;34,3;28,3
4101309;Antônio Olinto;7;1;IDEB;Fundamental anos iniciais;1;;6,1;;6;;6,1;;6,4;;7
4101309;Antônio Olinto;7;1;IDEB;Fundamental anos finais;2;;4,1;;4,8;;4,8;;5,2;;5,1
4101309;Antônio Olinto;7;1;IDEB;Ensino médio;3;;;;;;;;3,9;;4,7
4101309;Antônio Olinto;7;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,3;;5,6;;5,8;;6,1;;6,3
4101309;Antônio Olinto;7;2;IDEB meta projetada;Fundamental anos finais;2;;4,1;;4,5;;4,9;;5,2;;5,4
4101309;Antônio Olinto;7;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;4,2
4101309;Antônio Olinto;7;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;96,2;93,8;95,2;95,3;96,3;93,3;94,1;95,7;93,8;96,3
4101309;Antônio Olinto;7;3;Taxa de aprovação (em %);Fundamental anos finais;2;91,5;87,6;91,5;93,5;93,8;85,5;86,6;90,3;86,9;91
4101309;Antônio Olinto;7;3;Taxa de aprovação (em %);Ensino médio;3;94,1;92;92,9;92,2;90,1;79,9;87,5;86,4;86,5;92,6
4101309;Antônio Olinto;7;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;3,7;6,2;4,8;4,7;3,7;6,7;5,9;4,3;6,2;3,7
4101309;Antônio Olinto;7;4;Taxa de reprovação (em %);Fundamental anos finais;2;6,8;10;7,1;6,3;4;13,9;13;7,2;11;8,4
4101309;Antônio Olinto;7;4;Taxa de reprovação (em %);Ensino médio;3;5,6;7;6,5;7,4;7,1;17,1;8;4;8,3;5,2
4101309;Antônio Olinto;7;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,1;;;;;;;;;
4101309;Antônio Olinto;7;6;Taxa de abandono (em %);Fundamental anos finais;2;1,7;2,4;1,4;0,2;2,2;0,6;0,4;2,5;2,1;0,6
4101309;Antônio Olinto;7;6;Taxa de abandono (em %);Ensino médio;3;0,3;1;0,6;0,4;2,8;3;4,5;9,6;5,2;2,2
4101309;Antônio Olinto;7;5;Taxa de distorção (em %);Fundamental anos iniciais;1;7,2;5,8;5,5;4,9;4,6;4,7;4,3;5,1;4,7;3,5
4101309;Antônio Olinto;7;5;Taxa de distorção (em %);Fundamental anos finais;2;15,3;15,8;12,8;11;14,1;10,3;13,1;16,7;18,4;17,4
4101309;Antônio Olinto;7;5;Taxa de distorção (em %);Ensino médio;3;12,6;12,1;19,4;16,5;13,3;15,4;16,2;17,9;16,7;13,4
4101408;Apucarana;13;1;IDEB;Fundamental anos iniciais;1;;6;;6,5;;7;;7,5;;7,6
4101408;Apucarana;13;1;IDEB;Fundamental anos finais;2;;4,2;;4,3;;4,5;;4,5;;5
4101408;Apucarana;13;1;IDEB;Ensino médio;3;;;;;;;;3,7;;4,5
4101408;Apucarana;13;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,3;;5,6;;5,8;;6,1;;6,3
4101408;Apucarana;13;2;IDEB meta projetada;Fundamental anos finais;2;;4,3;;4,7;;5;;5,3;;5,5
4101408;Apucarana;13;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,9
4101408;Apucarana;13;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;97,4;97,7;97,8;98;98,2;99;99,1;99,2;99,6;99,8
4101408;Apucarana;13;3;Taxa de aprovação (em %);Fundamental anos finais;2;85,2;83,9;86;86,2;84,9;89,4;85,3;84,8;87,4;91,6
4101408;Apucarana;13;3;Taxa de aprovação (em %);Ensino médio;3;82,1;81,3;82,5;83,5;81,2;85,8;83;80,6;84,3;89,2
4101408;Apucarana;13;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;2,6;2,2;2,1;2;1,7;1;0,9;0,8;0,4;0,2
4101408;Apucarana;13;4;Taxa de reprovação (em %);Fundamental anos finais;2;12,5;15;12,8;12,7;13,7;9,2;13,7;13,4;11,8;8
4101408;Apucarana;13;4;Taxa de reprovação (em %);Ensino médio;3;11,2;13,2;13,8;11,9;13,3;9,1;12,8;13,9;11,1;10,2
4101408;Apucarana;13;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;0,1;0,1;;0,1;;;;;
4101408;Apucarana;13;6;Taxa de abandono (em %);Fundamental anos finais;2;2,3;1,1;1,2;1,1;1,4;1,4;1;1,8;0,8;0,4
4101408;Apucarana;13;6;Taxa de abandono (em %);Ensino médio;3;6,7;5,5;3,7;4,6;5,5;5,1;4,2;5,5;4,6;0,6
4101408;Apucarana;13;5;Taxa de distorção (em %);Fundamental anos iniciais;1;5,3;5,9;4,9;4,5;3,4;3,3;2,8;2,6;2,4;1,9
4101408;Apucarana;13;5;Taxa de distorção (em %);Fundamental anos finais;2;18,5;15,9;15,2;14,3;14,1;14,8;13,6;13,2;14,2;14,3
4101408;Apucarana;13;5;Taxa de distorção (em %);Ensino médio;3;22,1;21;19,6;18;18,6;16,4;16,4;17,9;17,5;13,3
4101507;Arapongas;11;1;IDEB;Fundamental anos iniciais;1;;6,2;;6,1;;6,5;;6,7;;6,8
4101507;Arapongas;11;1;IDEB;Fundamental anos finais;2;;4,2;;4,3;;4,8;;4,8;;5,2
4101507;Arapongas;11;1;IDEB;Ensino médio;3;;;;;;;;3,9;;4,6
4101507;Arapongas;11;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,7;;5,9;;6,1;;6,4;;6,6
4101507;Arapongas;11;2;IDEB meta projetada;Fundamental anos finais;2;;4,4;;4,8;;5,1;;5,4;;5,6
4101507;Arapongas;11;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;4,1
4101507;Arapongas;11;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;97,5;96,8;96,7;97;98,2;98,4;97,6;96,8;97,4;97,5
4101507;Arapongas;11;3;Taxa de aprovação (em %);Fundamental anos finais;2;85,9;83,8;83,1;86,3;89,1;92;89,6;89;89,7;93,6
4101507;Arapongas;11;3;Taxa de aprovação (em %);Ensino médio;3;81,3;80,4;80,4;84,5;84,8;87;86,9;85,5;83,3;91,4
4101507;Arapongas;11;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;2,4;3,1;3,3;3;1,7;1,6;2,4;3,2;2,6;2,5
4101507;Arapongas;11;4;Taxa de reprovação (em %);Fundamental anos finais;2;12,4;13,2;14,4;11,4;9,3;6,4;9,1;10;9,3;5,5
4101507;Arapongas;11;4;Taxa de reprovação (em %);Ensino médio;3;13,5;12,6;11,8;10,4;9,9;7,4;8,3;9,3;13,2;6
4101507;Arapongas;11;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,1;0,1;;;0,1;;;;;
4101507;Arapongas;11;6;Taxa de abandono (em %);Fundamental anos finais;2;1,7;3;2,5;2,3;1,6;1,6;1,3;1;1;0,9
4101507;Arapongas;11;6;Taxa de abandono (em %);Ensino médio;3;5,2;7;7,8;5,1;5,3;5,6;4,8;5,2;3,5;2,6
4101507;Arapongas;11;5;Taxa de distorção (em %);Fundamental anos iniciais;1;4,7;3,1;3;3;3;2,8;2,7;2,7;2,8;2,8
4101507;Arapongas;11;5;Taxa de distorção (em %);Fundamental anos finais;2;17,9;16,9;16,1;16;13,1;12,1;11,1;9,8;10,7;10,8
4101507;Arapongas;11;5;Taxa de distorção (em %);Ensino médio;3;19,2;18;15,9;13,4;13,2;14,5;15,7;16,5;16,4;13,2
4101606;Arapoti;8;1;IDEB;Fundamental anos iniciais;1;;5,2;;5,7;;6,4;;6,6;;6,5
4101606;Arapoti;8;1;IDEB;Fundamental anos finais;2;;3,7;;3,6;;3,9;;4,3;;5,4
4101606;Arapoti;8;1;IDEB;Ensino médio;3;;;;;;;;3,4;;4,6
4101606;Arapoti;8;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,4;;4,7;;5;;5,3;;5,5
4101606;Arapoti;8;2;IDEB meta projetada;Fundamental anos finais;2;;3,9;;4,3;;4,7;;5;;5,2
4101606;Arapoti;8;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,6
4101606;Arapoti;8;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;95,3;97,7;97;98,1;97,5;97,4;98,2;96,3;94,4;96
4101606;Arapoti;8;3;Taxa de aprovação (em %);Fundamental anos finais;2;87,1;87,9;85,2;84,2;87,9;84;83,5;85,1;85,1;95,7
4101606;Arapoti;8;3;Taxa de aprovação (em %);Ensino médio;3;86,4;83,8;82,3;81;82,8;81,6;80,6;79,2;81,4;93,8
4101606;Arapoti;8;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;4,7;2,3;3;1,9;2,3;2,6;1,8;3,7;5,6;3,9
4101606;Arapoti;8;4;Taxa de reprovação (em %);Fundamental anos finais;2;9,4;8,6;10,8;12;7,2;11,9;11,9;12,1;12,4;3,6
4101606;Arapoti;8;4;Taxa de reprovação (em %);Ensino médio;3;5,8;10,7;8,9;7,2;5,7;9,6;9,7;12,2;7,7;3,8
4101606;Arapoti;8;6;Taxa de abandono (em %);Fundamental anos iniciais;1;;;;;0,2;;;;;0,1
4101606;Arapoti;8;6;Taxa de abandono (em %);Fundamental anos finais;2;3,5;3,5;4;3,8;4,9;4,1;4,6;2,8;2,5;0,7
4101606;Arapoti;8;6;Taxa de abandono (em %);Ensino médio;3;7,8;5,5;8,8;11,8;11,5;8,8;9,7;8,6;10,9;2,4
4101606;Arapoti;8;5;Taxa de distorção (em %);Fundamental anos iniciais;1;10,6;9,3;7,2;6,8;6,9;4,6;4,4;4,1;4,6;5,9
4101606;Arapoti;8;5;Taxa de distorção (em %);Fundamental anos finais;2;21,6;21,1;19,2;18,4;18,7;18,1;17,9;16,3;18,4;15,3
4101606;Arapoti;8;5;Taxa de distorção (em %);Ensino médio;3;24;21,8;21,2;23;22,1;22,4;21,2;22,9;23,8;16,6
4101655;Arapuã;13;1;IDEB;Fundamental anos iniciais;1;;;;5,3;;6,3;;5,6;;6,5
4101655;Arapuã;13;1;IDEB;Fundamental anos finais;2;;4;;4,3;;4,5;;5,1;;
4101655;Arapuã;13;1;IDEB;Ensino médio;3;;;;;;;;;;
4101655;Arapuã;13;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,6;;4,9;;5,2;;5,4;;5,7
4101655;Arapuã;13;2;IDEB meta projetada;Fundamental anos finais;2;;3,9;;4,3;;4,6;;4,9;;5,2
4101655;Arapuã;13;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;
4101655;Arapuã;13;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;94,9;94,1;96,4;99,3;98;91,9;93;93,6;92,7;91,9
4101655;Arapuã;13;3;Taxa de aprovação (em %);Fundamental anos finais;2;94;91,5;91,4;86,8;96;94,7;94,2;96,7;97,9;98,3
4101655;Arapuã;13;3;Taxa de aprovação (em %);Ensino médio;3;87,9;87,5;88,6;83,1;90,6;85,8;90,7;89,2;83,3;91,4
4101655;Arapuã;13;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;4,5;5,9;3,6;0,7;2;8,1;7;5,9;7,3;8,1
4101655;Arapuã;13;4;Taxa de reprovação (em %);Fundamental anos finais;2;3,3;8,5;4,1;9,6;2;4,9;4,4;1,4;1,6;1,7
4101655;Arapuã;13;4;Taxa de reprovação (em %);Ensino médio;3;0,6;11,3;3,6;11,4;5,5;11,7;9,3;1,8;11,1;3,8
4101655;Arapuã;13;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,6;;;;;;;0,5;;
4101655;Arapuã;13;6;Taxa de abandono (em %);Fundamental anos finais;2;2,7;;4,5;3,6;2;0,4;1,4;1,9;0,5;
4101655;Arapuã;13;6;Taxa de abandono (em %);Ensino médio;3;11,5;1,2;7,8;5,5;3,9;2,5;;9;5,6;4,8
4101655;Arapuã;13;5;Taxa de distorção (em %);Fundamental anos iniciais;1;6,5;3,3;4,1;4,3;3,2;3,8;2,9;5,8;3,6;6,6
4101655;Arapuã;13;5;Taxa de distorção (em %);Fundamental anos finais;2;20,4;18,6;17,2;12,3;15,7;11;9,4;6,3;6,3;5,1
4101655;Arapuã;13;5;Taxa de distorção (em %);Ensino médio;3;18,3;16;22;23,1;18,3;21,1;22,9;29,9;24;12,4
4101705;Araruna;5;1;IDEB;Fundamental anos iniciais;1;;5,5;;5,1;;5,9;;6,6;;6,6
4101705;Araruna;5;1;IDEB;Fundamental anos finais;2;;3,9;;3,2;;3,8;;5,3;;5,4
4101705;Araruna;5;1;IDEB;Ensino médio;3;;;;;;;;3,2;;4,6
4101705;Araruna;5;2;IDEB meta projetada;Fundamental anos iniciais;1;;4,9;;5,1;;5,4;;5,7;;5,9
4101705;Araruna;5;2;IDEB meta projetada;Fundamental anos finais;2;;3,7;;4,1;;4,5;;4,8;;5
4101705;Araruna;5;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,4
4101705;Araruna;5;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;89,9;93,5;93;94,7;95,2;94,8;95,7;97,2;95;95,7
4101705;Araruna;5;3;Taxa de aprovação (em %);Fundamental anos finais;2;80,1;83,1;81,8;83;83,8;85,8;89,2;89,8;95;98,3
4101705;Araruna;5;3;Taxa de aprovação (em %);Ensino médio;3;75,6;73,8;73,3;70,3;74,1;69,8;78,7;78,3;80,6;95,2
4101705;Araruna;5;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;10;6,4;7;5,3;4,7;5,2;4,3;2,8;5;4,3
4101705;Araruna;5;4;Taxa de reprovação (em %);Fundamental anos finais;2;9,7;14;13,6;15;12,6;11,9;10,1;9,6;4,6;1,5
4101705;Araruna;5;4;Taxa de reprovação (em %);Ensino médio;3;13,6;18,2;13,3;13,6;12,2;11,8;8,7;7,7;5,8;2
4101705;Araruna;5;6;Taxa de abandono (em %);Fundamental anos iniciais;1;0,1;0,1;;;0,1;;;;;
4101705;Araruna;5;6;Taxa de abandono (em %);Fundamental anos finais;2;10,2;2,9;4,6;2;3,6;2,3;0,7;0,6;0,4;0,2
4101705;Araruna;5;6;Taxa de abandono (em %);Ensino médio;3;10,8;8;13,4;16,1;13,7;18,4;12,6;14;13,6;2,8
4101705;Araruna;5;5;Taxa de distorção (em %);Fundamental anos iniciais;1;11,1;14,3;13,8;15;13,7;11,9;11,2;9,9;8,9;7,9
4101705;Araruna;5;5;Taxa de distorção (em %);Fundamental anos finais;2;28,5;24,8;25,9;23,8;22,2;23,6;23,1;21,7;20,4;17,9
4101705;Araruna;5;5;Taxa de distorção (em %);Ensino médio;3;30,9;25,7;33,1;32,4;29,7;32,2;27,8;31,2;28,8;21,4
4101804;Araucária;9;1;IDEB;Fundamental anos iniciais;1;;5;;5,1;;5,4;;5,6;;6,1
4101804;Araucária;9;1;IDEB;Fundamental anos finais;2;;3,9;;4;;4,3;;4,5;;5,1
4101804;Araucária;9;1;IDEB;Ensino médio;3;;;;;;;;3,6;;4,3
4101804;Araucária;9;2;IDEB meta projetada;Fundamental anos iniciais;1;;5,1;;5,4;;5,7;;5,9;;6,2
4101804;Araucária;9;2;IDEB meta projetada;Fundamental anos finais;2;;4,3;;4,7;;5,1;;5,3;;5,5
4101804;Araucária;9;2;IDEB meta projetada;Ensino médio;3;;;;;;;;;;3,8
4101804;Araucária;9;3;Taxa de aprovação (em %);Fundamental anos iniciais;1;89,1;89,7;91,1;90,5;91,3;89,9;90,9;91,4;92,1;93,9
4101804;Araucária;9;3;Taxa de aprovação (em %);Fundamental anos finais;2;81,3;78,8;79,4;82,9;82,7;83,3;85,9;86,7;88,5;92,3
4101804;Araucária;9;3;Taxa de aprovação (em %);Ensino médio;3;75,3;75,4;76,9;81;78,9;81,4;83,9;82,1;80,4;88,5
4101804;Araucária;9;4;Taxa de reprovação (em %);Fundamental anos iniciais;1;10,6;9,9;8,6;9,2;8,6;9,8;8,9;8,5;7,8;6,1
4101804;Araucária;9;4;Taxa de reprovação (em %);Fundamental anos finais;2;14;17,2;17,2;15;15,6;14,9;12,6;11,5;10,1;7,5
