"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"1104","Medianeira","Profissionais de Saúde - Dentistas",22,21,24,24,26,27,27,26,29,31,27
"1105","Medianeira","Profissionais de Saúde - Farmacêuticos",10,6,8,8,6,7,7,10,10,11,17
"1106","Mercedes","Profissionais de Saúde - Total",11,6,9,9,10,12,16,18,15,18,21
"1107","Mercedes","Profissionais de Saúde - Médicos",3,NA,3,2,3,4,5,5,2,6,8
"1108","Mercedes","Profissionais de Saúde - Enfermeiros",5,4,4,4,4,4,7,8,7,7,8
"1109","Mercedes","Profissionais de Saúde - Dentistas",1,NA,NA,2,2,3,3,4,5,4,4
"1110","Mercedes","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,1,1,1,1,1
"1111","Mirador","Profissionais de Saúde - Total",5,5,4,5,3,5,5,6,6,5,7
"1112","Mirador","Profissionais de Saúde - Médicos",1,1,NA,2,1,1,1,2,2,1,2
"1113","Mirador","Profissionais de Saúde - Enfermeiros",2,2,2,2,1,2,2,2,2,2,3
"1114","Mirador","Profissionais de Saúde - Dentistas",NA,1,1,1,1,1,1,1,1,1,1
"1115","Mirador","Profissionais de Saúde - Farmacêuticos",2,1,1,NA,NA,1,1,1,1,1,1
"1116","Miraselva","Profissionais de Saúde - Total",6,7,8,8,8,8,8,7,6,7,7
"1117","Miraselva","Profissionais de Saúde - Médicos",1,2,2,2,2,1,1,NA,NA,NA,NA
"1118","Miraselva","Profissionais de Saúde - Enfermeiros",2,2,2,2,2,4,4,3,3,3,3
"1119","Miraselva","Profissionais de Saúde - Dentistas",2,2,2,2,2,1,1,2,1,2,2
"1120","Miraselva","Profissionais de Saúde - Farmacêuticos",1,1,2,2,2,2,2,2,2,2,2
"1121","Missal","Profissionais de Saúde - Total",32,29,22,22,23,23,23,27,29,34,35
"1122","Missal","Profissionais de Saúde - Médicos",8,6,3,6,5,5,5,5,6,7,7
"1123","Missal","Profissionais de Saúde - Enfermeiros",7,6,3,3,6,7,7,8,9,12,14
"1124","Missal","Profissionais de Saúde - Dentistas",12,11,11,12,11,10,10,13,13,14,13
"1125","Missal","Profissionais de Saúde - Farmacêuticos",5,6,5,1,1,1,1,1,1,1,1
"1126","Moreira Sales","Profissionais de Saúde - Total",18,18,17,16,18,20,21,21,22,25,28
"1127","Moreira Sales","Profissionais de Saúde - Médicos",2,2,3,1,4,3,3,4,4,5,7
"1128","Moreira Sales","Profissionais de Saúde - Enfermeiros",7,7,6,9,8,10,10,10,11,11,11
"1129","Moreira Sales","Profissionais de Saúde - Dentistas",5,5,4,4,4,4,5,5,4,5,5
"1130","Moreira Sales","Profissionais de Saúde - Farmacêuticos",4,4,4,2,2,3,3,2,3,4,5
"1131","Morretes","Profissionais de Saúde - Total",24,27,28,22,28,33,30,29,29,27,31
"1132","Morretes","Profissionais de Saúde - Médicos",10,11,11,6,10,13,13,13,11,10,13
"1133","Morretes","Profissionais de Saúde - Enfermeiros",4,6,7,10,9,11,9,8,9,8,8
"1134","Morretes","Profissionais de Saúde - Dentistas",7,8,7,6,9,8,7,7,8,7,8
"1135","Morretes","Profissionais de Saúde - Farmacêuticos",3,2,3,NA,NA,1,1,1,1,2,2
"1136","Munhoz de Melo","Profissionais de Saúde - Total",8,6,9,8,10,10,7,8,8,10,11
"1137","Munhoz de Melo","Profissionais de Saúde - Médicos",2,NA,NA,1,1,1,1,1,1,2,2
"1138","Munhoz de Melo","Profissionais de Saúde - Enfermeiros",3,3,6,5,6,6,3,4,4,4,6
"1139","Munhoz de Melo","Profissionais de Saúde - Dentistas",2,2,2,2,2,2,2,2,2,3,2
"1140","Munhoz de Melo","Profissionais de Saúde - Farmacêuticos",1,1,1,NA,1,1,1,1,1,1,1
"1141","Nossa Senhora das Graças","Profissionais de Saúde - Total",9,7,8,8,9,7,8,10,7,5,7
"1142","Nossa Senhora das Graças","Profissionais de Saúde - Médicos",3,3,3,1,3,2,2,2,NA,NA,2
"1143","Nossa Senhora das Graças","Profissionais de Saúde - Enfermeiros",2,1,2,4,2,3,2,6,5,3,3
"1144","Nossa Senhora das Graças","Profissionais de Saúde - Dentistas",3,2,2,2,3,2,4,2,2,2,2
"1145","Nossa Senhora das Graças","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,NA,NA,NA,NA,NA,NA
"1146","Nova Aliança do Ivaí","Profissionais de Saúde - Total",6,7,8,9,9,9,10,9,8,9,10
"1147","Nova Aliança do Ivaí","Profissionais de Saúde - Médicos",1,2,2,3,3,3,4,4,2,3,4
"1148","Nova Aliança do Ivaí","Profissionais de Saúde - Enfermeiros",2,2,2,2,2,2,2,1,2,2,2
"1149","Nova Aliança do Ivaí","Profissionais de Saúde - Dentistas",2,2,3,3,3,3,3,3,3,3,3
"1150","Nova Aliança do Ivaí","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,1,1,1,1,1,1
"1151","Nova América da Colina","Profissionais de Saúde - Total",5,5,4,9,8,7,7,7,7,6,11
"1152","Nova América da Colina","Profissionais de Saúde - Médicos",NA,NA,NA,4,3,3,3,2,3,2,4
"1153","Nova América da Colina","Profissionais de Saúde - Enfermeiros",2,2,1,3,3,2,2,2,2,2,3
"1154","Nova América da Colina","Profissionais de Saúde - Dentistas",1,1,1,1,1,1,1,1,1,1,2
"1155","Nova América da Colina","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,1,2,1,1,2
"1156","Nova Aurora","Profissionais de Saúde - Total",19,26,27,26,26,21,30,32,28,32,32
"1157","Nova Aurora","Profissionais de Saúde - Médicos",3,5,5,5,4,3,3,5,4,8,6
"1158","Nova Aurora","Profissionais de Saúde - Enfermeiros",6,10,10,11,12,9,17,17,15,14,16
"1159","Nova Aurora","Profissionais de Saúde - Dentistas",6,6,7,7,7,6,6,6,6,7,7
"1160","Nova Aurora","Profissionais de Saúde - Farmacêuticos",4,5,5,3,3,3,4,4,3,3,3
"1161","Nova Cantu","Profissionais de Saúde - Total",9,9,9,8,10,10,11,14,12,14,15
"1162","Nova Cantu","Profissionais de Saúde - Médicos",3,2,3,2,4,2,3,5,5,3,2
"1163","Nova Cantu","Profissionais de Saúde - Enfermeiros",3,4,4,4,4,6,6,6,4,7,7
"1164","Nova Cantu","Profissionais de Saúde - Dentistas",1,1,NA,1,1,1,1,2,2,3,4
"1165","Nova Cantu","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,1,1,1,1,2
"1166","Nova Esperança","Profissionais de Saúde - Total",60,57,59,52,56,60,58,44,48,58,68
"1167","Nova Esperança","Profissionais de Saúde - Médicos",15,12,15,17,21,24,21,11,14,20,21
"1168","Nova Esperança","Profissionais de Saúde - Enfermeiros",19,18,17,16,17,18,19,16,18,18,24
"1169","Nova Esperança","Profissionais de Saúde - Dentistas",17,18,18,19,18,18,17,17,16,20,19
"1170","Nova Esperança","Profissionais de Saúde - Farmacêuticos",9,9,9,NA,NA,NA,1,NA,NA,NA,1
"1171","Nova Esperança do Sudoeste","Profissionais de Saúde - Total",7,7,7,7,9,10,9,13,11,11,15
"1172","Nova Esperança do Sudoeste","Profissionais de Saúde - Médicos",2,1,1,NA,2,1,1,2,2,1,3
"1173","Nova Esperança do Sudoeste","Profissionais de Saúde - Enfermeiros",4,5,5,6,7,5,4,7,6,7,7
"1174","Nova Esperança do Sudoeste","Profissionais de Saúde - Dentistas",1,1,1,1,NA,2,2,2,1,1,3
"1175","Nova Esperança do Sudoeste","Profissionais de Saúde - Farmacêuticos",NA,NA,NA,NA,NA,2,2,2,2,2,2
"1176","Nova Fátima","Profissionais de Saúde - Total",13,15,15,13,15,16,15,15,15,14,12
"1177","Nova Fátima","Profissionais de Saúde - Médicos",2,2,2,2,2,2,2,1,1,1,1
"1178","Nova Fátima","Profissionais de Saúde - Enfermeiros",3,6,6,4,4,4,4,5,5,6,5
"1179","Nova Fátima","Profissionais de Saúde - Dentistas",6,6,6,6,6,6,6,6,6,6,5
"1180","Nova Fátima","Profissionais de Saúde - Farmacêuticos",2,1,1,1,3,4,3,3,3,1,1
"1181","Nova Laranjeiras","Profissionais de Saúde - Total",18,22,25,22,25,25,25,25,31,29,28
"1182","Nova Laranjeiras","Profissionais de Saúde - Médicos",4,4,4,6,5,4,5,4,7,7,7
"1183","Nova Laranjeiras","Profissionais de Saúde - Enfermeiros",8,9,10,9,10,11,9,10,12,11,12
"1184","Nova Laranjeiras","Profissionais de Saúde - Dentistas",4,7,8,6,8,8,8,8,9,8,7
"1185","Nova Laranjeiras","Profissionais de Saúde - Farmacêuticos",2,2,3,1,2,2,3,3,3,3,2
"1186","Nova Londrina","Profissionais de Saúde - Total",33,25,22,22,22,21,25,24,24,25,29
"1187","Nova Londrina","Profissionais de Saúde - Médicos",9,6,5,5,6,6,5,5,5,6,7
"1188","Nova Londrina","Profissionais de Saúde - Enfermeiros",10,8,8,7,8,8,10,9,10,9,13
"1189","Nova Londrina","Profissionais de Saúde - Dentistas",11,10,8,10,8,7,7,7,5,5,5
"1190","Nova Londrina","Profissionais de Saúde - Farmacêuticos",3,1,1,NA,NA,NA,3,3,4,5,4
"1191","Nova Olímpia","Profissionais de Saúde - Total",14,12,12,15,17,11,12,16,15,16,19
"1192","Nova Olímpia","Profissionais de Saúde - Médicos",4,4,3,5,6,2,3,6,4,4,3
"1193","Nova Olímpia","Profissionais de Saúde - Enfermeiros",5,5,6,6,7,6,6,7,6,6,9
"1194","Nova Olímpia","Profissionais de Saúde - Dentistas",3,1,1,1,1,1,1,1,2,3,3
"1195","Nova Olímpia","Profissionais de Saúde - Farmacêuticos",2,2,2,3,3,2,2,2,3,3,4
"1196","Nova Prata do Iguaçu","Profissionais de Saúde - Total",28,25,26,23,25,24,25,28,30,30,29
"1197","Nova Prata do Iguaçu","Profissionais de Saúde - Médicos",9,4,4,4,5,4,4,6,7,7,7
"1198","Nova Prata do Iguaçu","Profissionais de Saúde - Enfermeiros",8,10,10,8,9,9,9,9,10,10,10
"1199","Nova Prata do Iguaçu","Profissionais de Saúde - Dentistas",6,6,6,6,6,6,7,7,7,7,7
"1200","Nova Prata do Iguaçu","Profissionais de Saúde - Farmacêuticos",5,5,6,5,5,5,5,6,6,6,5
"1201","Nova Santa Bárbara","Profissionais de Saúde - Total",9,9,9,6,7,9,9,8,10,10,10
"1202","Nova Santa Bárbara","Profissionais de Saúde - Médicos",3,3,3,1,2,2,3,2,2,2,2
"1203","Nova Santa Bárbara","Profissionais de Saúde - Enfermeiros",3,3,3,3,3,4,3,3,5,4,4
"1204","Nova Santa Bárbara","Profissionais de Saúde - Dentistas",1,2,2,2,2,2,2,2,2,2,2
"1205","Nova Santa Bárbara","Profissionais de Saúde - Farmacêuticos",2,1,1,NA,NA,1,1,1,1,2,2
"1206","Nova Santa Rosa","Profissionais de Saúde - Total",13,12,13,13,16,14,15,18,21,22,23
"1207","Nova Santa Rosa","Profissionais de Saúde - Médicos",2,2,1,2,4,3,3,6,5,5,6
"1208","Nova Santa Rosa","Profissionais de Saúde - Enfermeiros",3,2,4,5,5,5,6,5,8,9,8
"1209","Nova Santa Rosa","Profissionais de Saúde - Dentistas",5,5,5,5,6,5,5,6,6,6,6
"1210","Nova Santa Rosa","Profissionais de Saúde - Farmacêuticos",3,3,3,1,1,1,1,1,2,2,3
"1211","Nova Tebas","Profissionais de Saúde - Total",14,15,16,15,16,16,17,18,18,17,14
"1212","Nova Tebas","Profissionais de Saúde - Médicos",5,2,2,2,4,2,3,2,2,2,5
"1213","Nova Tebas","Profissionais de Saúde - Enfermeiros",5,8,8,9,8,9,9,11,11,10,5
"1214","Nova Tebas","Profissionais de Saúde - Dentistas",2,3,3,3,3,4,4,4,4,4,4
"1215","Nova Tebas","Profissionais de Saúde - Farmacêuticos",2,2,3,1,1,1,1,1,1,1,NA
"1216","Novo Itacolomi","Profissionais de Saúde - Total",4,4,5,5,6,8,7,7,6,8,8
"1217","Novo Itacolomi","Profissionais de Saúde - Médicos",1,NA,NA,NA,NA,1,NA,NA,NA,NA,1
"1218","Novo Itacolomi","Profissionais de Saúde - Enfermeiros",1,3,3,3,3,3,3,3,3,5,5
"1219","Novo Itacolomi","Profissionais de Saúde - Dentistas",2,1,1,2,2,3,3,3,2,1,1
"1220","Novo Itacolomi","Profissionais de Saúde - Farmacêuticos",NA,NA,1,NA,1,1,1,1,1,2,1
"1221","Ortigueira","Profissionais de Saúde - Total",32,30,24,28,45,41,53,49,37,53,50
"1222","Ortigueira","Profissionais de Saúde - Médicos",8,6,6,8,16,14,19,18,13,15,19
"1223","Ortigueira","Profissionais de Saúde - Enfermeiros",14,13,10,12,19,17,22,20,13,21,18
"1224","Ortigueira","Profissionais de Saúde - Dentistas",7,8,6,7,8,9,10,9,9,14,10
"1225","Ortigueira","Profissionais de Saúde - Farmacêuticos",3,3,2,1,2,1,2,2,2,3,3
"1226","Ourizona","Profissionais de Saúde - Total",5,7,7,7,6,9,6,7,6,9,8
"1227","Ourizona","Profissionais de Saúde - Médicos",1,1,1,1,NA,2,NA,1,NA,NA,NA
"1228","Ourizona","Profissionais de Saúde - Enfermeiros",3,3,3,4,3,4,3,3,3,4,4
"1229","Ourizona","Profissionais de Saúde - Dentistas",1,2,2,2,3,2,2,2,2,2,1
"1230","Ourizona","Profissionais de Saúde - Farmacêuticos",NA,1,1,NA,NA,1,1,1,1,3,3
"1231","Ouro Verde do Oeste","Profissionais de Saúde - Total",6,8,8,6,7,9,11,12,11,15,16
"1232","Ouro Verde do Oeste","Profissionais de Saúde - Médicos",2,4,3,3,4,5,4,4,4,6,5
"1233","Ouro Verde do Oeste","Profissionais de Saúde - Enfermeiros",2,2,3,2,2,3,6,7,5,6,8
"1234","Ouro Verde do Oeste","Profissionais de Saúde - Dentistas",1,1,1,1,1,NA,NA,NA,1,2,2
"1235","Ouro Verde do Oeste","Profissionais de Saúde - Farmacêuticos",1,1,1,NA,NA,1,1,1,1,1,1
"1236","Paiçandu","Profissionais de Saúde - Total",26,26,24,18,37,40,43,41,34,60,67
"1237","Paiçandu","Profissionais de Saúde - Médicos",4,5,4,2,10,10,8,11,6,13,12
"1238","Paiçandu","Profissionais de Saúde - Enfermeiros",10,11,11,9,16,18,22,18,17,29,38
"1239","Paiçandu","Profissionais de Saúde - Dentistas",9,8,8,6,9,9,9,8,8,11,11
"1240","Paiçandu","Profissionais de Saúde - Farmacêuticos",3,2,1,1,2,3,4,4,3,7,6
"1241","Palmas","Profissionais de Saúde - Total",77,102,93,106,109,107,107,116,126,132,147
"1242","Palmas","Profissionais de Saúde - Médicos",28,31,25,37,37,36,35,44,40,45,51
"1243","Palmas","Profissionais de Saúde - Enfermeiros",24,33,29,34,37,38,37,37,41,39,43
"1244","Palmas","Profissionais de Saúde - Dentistas",15,22,22,22,22,20,20,20,26,25,24
"1245","Palmas","Profissionais de Saúde - Farmacêuticos",10,16,17,13,13,13,15,15,19,23,28
"1246","Palmeira","Profissionais de Saúde - Total",68,59,68,69,80,86,93,105,99,100,98
"1247","Palmeira","Profissionais de Saúde - Médicos",23,18,17,20,27,28,31,33,25,30,27
"1248","Palmeira","Profissionais de Saúde - Enfermeiros",14,8,14,18,21,25,29,33,33,31,33
"1249","Palmeira","Profissionais de Saúde - Dentistas",24,26,27,27,27,26,26,28,30,27,27
"1250","Palmeira","Profissionais de Saúde - Farmacêuticos",7,7,10,4,5,7,7,11,11,12,11
"1251","Palmital","Profissionais de Saúde - Total",22,25,23,25,23,26,27,24,27,25,30
"1252","Palmital","Profissionais de Saúde - Médicos",5,4,3,5,4,5,3,2,4,4,6
"1253","Palmital","Profissionais de Saúde - Enfermeiros",5,5,6,7,6,8,10,7,8,8,11
"1254","Palmital","Profissionais de Saúde - Dentistas",10,14,12,12,12,12,12,14,14,12,12
"1255","Palmital","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,2,1,1,1,1
"1256","Palotina","Profissionais de Saúde - Total",75,74,92,90,107,114,119,121,107,122,126
"1257","Palotina","Profissionais de Saúde - Médicos",24,19,22,26,32,37,41,39,36,45,48
"1258","Palotina","Profissionais de Saúde - Enfermeiros",17,18,28,29,37,39,40,44,44,48,46
"1259","Palotina","Profissionais de Saúde - Dentistas",26,27,29,30,30,30,29,28,18,18,18
"1260","Palotina","Profissionais de Saúde - Farmacêuticos",8,10,13,5,8,8,9,10,9,11,14
"1261","Paraíso do Norte","Profissionais de Saúde - Total",21,19,18,19,22,21,24,26,28,26,32
"1262","Paraíso do Norte","Profissionais de Saúde - Médicos",4,6,5,5,7,7,9,9,11,8,11
"1263","Paraíso do Norte","Profissionais de Saúde - Enfermeiros",4,4,4,5,6,6,7,8,8,7,8
"1264","Paraíso do Norte","Profissionais de Saúde - Dentistas",10,7,7,8,8,7,7,8,8,8,9
"1265","Paraíso do Norte","Profissionais de Saúde - Farmacêuticos",3,2,2,1,1,1,1,1,1,3,4
"1266","Paranacity","Profissionais de Saúde - Total",16,14,17,18,19,21,27,28,14,27,32
"1267","Paranacity","Profissionais de Saúde - Médicos",3,2,1,3,4,4,4,4,4,4,9
"1268","Paranacity","Profissionais de Saúde - Enfermeiros",5,5,8,7,7,8,10,11,6,9,9
"1269","Paranacity","Profissionais de Saúde - Dentistas",6,6,7,6,6,7,10,10,3,10,10
"1270","Paranacity","Profissionais de Saúde - Farmacêuticos",2,1,1,2,2,2,3,3,1,4,4
"1271","Paranaguá","Profissionais de Saúde - Total",377,355,353,336,348,344,331,339,392,374,385
"1272","Paranaguá","Profissionais de Saúde - Médicos",154,136,135,146,155,146,140,143,177,165,169
"1273","Paranaguá","Profissionais de Saúde - Enfermeiros",113,110,108,106,112,113,107,103,117,105,106
"1274","Paranaguá","Profissionais de Saúde - Dentistas",81,79,78,78,75,79,74,83,86,91,88
"1275","Paranaguá","Profissionais de Saúde - Farmacêuticos",29,30,32,6,6,6,10,10,12,13,18
"1276","Paranapoema","Profissionais de Saúde - Total",7,8,7,5,5,4,5,4,5,5,5
"1277","Paranapoema","Profissionais de Saúde - Médicos",2,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"1278","Paranapoema","Profissionais de Saúde - Enfermeiros",2,3,3,4,4,3,3,3,3,4,3
"1279","Paranapoema","Profissionais de Saúde - Dentistas",1,2,2,1,1,1,1,1,2,1,2
"1280","Paranapoema","Profissionais de Saúde - Farmacêuticos",2,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"1281","Paranavaí","Profissionais de Saúde - Total",255,234,246,253,273,295,310,322,327,353,383
"1282","Paranavaí","Profissionais de Saúde - Médicos",110,106,107,119,130,142,149,154,153,151,168
"1283","Paranavaí","Profissionais de Saúde - Enfermeiros",64,46,52,63,69,77,81,89,90,111,117
"1284","Paranavaí","Profissionais de Saúde - Dentistas",59,61,67,64,67,69,72,71,74,80,84
"1285","Paranavaí","Profissionais de Saúde - Farmacêuticos",22,21,20,7,7,7,8,8,10,11,13
"1286","Pato Bragado","Profissionais de Saúde - Total",10,10,11,10,13,15,14,16,14,19,26
"1287","Pato Bragado","Profissionais de Saúde - Médicos",2,1,1,NA,1,1,2,2,NA,3,5
"1288","Pato Bragado","Profissionais de Saúde - Enfermeiros",4,4,4,3,7,7,6,6,6,7,9
"1289","Pato Bragado","Profissionais de Saúde - Dentistas",3,3,3,6,4,4,4,6,6,7,9
"1290","Pato Bragado","Profissionais de Saúde - Farmacêuticos",1,2,3,1,1,3,2,2,2,2,3
"1291","Pato Branco","Profissionais de Saúde - Total",300,312,333,360,395,422,433,486,519,559,606
"1292","Pato Branco","Profissionais de Saúde - Médicos",150,156,168,180,195,214,218,228,248,264,281
"1293","Pato Branco","Profissionais de Saúde - Enfermeiros",55,59,68,90,107,109,110,142,150,159,176
"1294","Pato Branco","Profissionais de Saúde - Dentistas",71,69,71,76,77,82,87,95,94,101,104
"1295","Pato Branco","Profissionais de Saúde - Farmacêuticos",24,28,26,14,16,17,18,21,27,35,43
"1296","Paula Freitas","Profissionais de Saúde - Total",6,8,11,8,7,11,7,10,11,12,11
"1297","Paula Freitas","Profissionais de Saúde - Médicos",1,4,6,3,2,5,2,4,5,5,5
"1298","Paula Freitas","Profissionais de Saúde - Enfermeiros",2,2,2,2,2,3,2,3,3,3,3
"1299","Paula Freitas","Profissionais de Saúde - Dentistas",2,1,2,2,2,2,2,2,2,3,2
"1300","Paula Freitas","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,1,1,1,1,1,1
"1301","Paulo Frontin","Profissionais de Saúde - Total",12,11,16,12,13,13,15,11,9,9,11
"1302","Paulo Frontin","Profissionais de Saúde - Médicos",3,2,2,1,1,2,2,2,1,1,2
"1303","Paulo Frontin","Profissionais de Saúde - Enfermeiros",3,3,4,4,5,4,5,1,1,1,1
"1304","Paulo Frontin","Profissionais de Saúde - Dentistas",3,3,7,7,7,7,8,8,7,7,7
"1305","Paulo Frontin","Profissionais de Saúde - Farmacêuticos",3,3,3,NA,NA,NA,NA,NA,NA,NA,1
"1306","Peabiru","Profissionais de Saúde - Total",17,17,15,20,23,25,24,27,22,22,26
"1307","Peabiru","Profissionais de Saúde - Médicos",6,4,1,4,5,6,5,7,4,4,6
"1308","Peabiru","Profissionais de Saúde - Enfermeiros",4,6,6,8,11,11,11,11,10,10,12
"1309","Peabiru","Profissionais de Saúde - Dentistas",5,5,6,7,6,7,7,8,6,6,6
"1310","Peabiru","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,1,1,2,2,2
"1311","Perobal","Profissionais de Saúde - Total",8,8,7,7,9,8,10,16,16,15,14
"1312","Perobal","Profissionais de Saúde - Médicos",2,1,NA,1,2,2,2,7,8,6,5
"1313","Perobal","Profissionais de Saúde - Enfermeiros",3,3,3,4,4,3,5,6,7,8,7
"1314","Perobal","Profissionais de Saúde - Dentistas",2,3,3,2,3,3,3,3,1,1,1
"1315","Perobal","Profissionais de Saúde - Farmacêuticos",1,1,1,NA,NA,NA,NA,NA,NA,NA,1
"1316","Pérola","Profissionais de Saúde - Total",21,18,20,15,20,17,19,23,26,26,28
"1317","Pérola","Profissionais de Saúde - Médicos",5,5,7,4,6,3,5,4,7,7,8
"1318","Pérola","Profissionais de Saúde - Enfermeiros",5,5,4,5,7,5,5,8,8,7,8
"1319","Pérola","Profissionais de Saúde - Dentistas",5,4,5,4,5,5,5,5,5,6,6
"1320","Pérola","Profissionais de Saúde - Farmacêuticos",6,4,4,2,2,4,4,6,6,6,6
"1321","Pérola d'Oeste","Profissionais de Saúde - Total",13,13,14,17,18,17,16,17,19,19,18
"1322","Pérola d'Oeste","Profissionais de Saúde - Médicos",2,2,3,3,4,4,4,4,5,5,4
"1323","Pérola d'Oeste","Profissionais de Saúde - Enfermeiros",5,5,5,6,6,7,6,6,6,6,6
"1324","Pérola d'Oeste","Profissionais de Saúde - Dentistas",5,5,5,7,7,5,5,6,6,6,6
"1325","Pérola d'Oeste","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,1,1,1,2,2,2
"1326","Piên","Profissionais de Saúde - Total",24,27,30,28,37,44,40,47,45,49,50
"1327","Piên","Profissionais de Saúde - Médicos",8,9,10,10,14,20,15,21,18,23,24
"1328","Piên","Profissionais de Saúde - Enfermeiros",6,6,6,5,8,10,11,11,11,10,10
"1329","Piên","Profissionais de Saúde - Dentistas",9,11,13,12,13,12,12,13,14,14,14
"1330","Piên","Profissionais de Saúde - Farmacêuticos",1,1,1,1,2,2,2,2,2,2,2
"1331","Pinhais","Profissionais de Saúde - Total",156,166,168,199,210,249,259,306,395,421,463
"1332","Pinhais","Profissionais de Saúde - Médicos",54,60,59,80,77,102,95,121,177,189,210
"1333","Pinhais","Profissionais de Saúde - Enfermeiros",51,56,57,67,75,80,91,103,131,147,152
"1334","Pinhais","Profissionais de Saúde - Dentistas",37,35,38,40,47,54,60,69,70,69,74
"1335","Pinhais","Profissionais de Saúde - Farmacêuticos",14,15,14,12,11,13,13,13,17,16,24
"1336","Pinhal de São Bento","Profissionais de Saúde - Total",5,4,4,3,4,4,4,8,7,9,8
"1337","Pinhal de São Bento","Profissionais de Saúde - Médicos",1,NA,NA,NA,NA,NA,NA,1,NA,1,1
"1338","Pinhal de São Bento","Profissionais de Saúde - Enfermeiros",1,1,1,1,2,2,2,3,3,3,3
"1339","Pinhal de São Bento","Profissionais de Saúde - Dentistas",1,1,1,1,1,1,1,2,2,3,2
"1340","Pinhal de São Bento","Profissionais de Saúde - Farmacêuticos",2,2,2,1,1,1,1,2,2,2,2
"1341","Pinhalão","Profissionais de Saúde - Total",15,13,13,13,14,13,14,12,14,17,14
"1342","Pinhalão","Profissionais de Saúde - Médicos",4,4,3,2,4,3,4,3,5,6,3
"1343","Pinhalão","Profissionais de Saúde - Enfermeiros",2,1,1,2,3,3,3,3,2,4,4
"1344","Pinhalão","Profissionais de Saúde - Dentistas",5,5,6,6,5,5,5,4,5,5,5
"1345","Pinhalão","Profissionais de Saúde - Farmacêuticos",4,3,3,3,2,2,2,2,2,2,2
"1346","Pinhão","Profissionais de Saúde - Total",34,34,32,24,43,43,45,46,53,48,48
"1347","Pinhão","Profissionais de Saúde - Médicos",8,7,6,5,12,14,14,14,15,13,14
"1348","Pinhão","Profissionais de Saúde - Enfermeiros",13,14,14,10,20,18,18,18,23,19,19
"1349","Pinhão","Profissionais de Saúde - Dentistas",10,9,9,9,9,10,12,11,12,14,13
"1350","Pinhão","Profissionais de Saúde - Farmacêuticos",3,4,3,NA,2,1,1,3,3,2,2
"1351","Piraí do Sul","Profissionais de Saúde - Total",31,36,35,35,40,41,41,43,40,44,51
"1352","Piraí do Sul","Profissionais de Saúde - Médicos",12,13,11,9,15,16,16,17,11,15,18
"1353","Piraí do Sul","Profissionais de Saúde - Enfermeiros",6,8,8,11,10,11,11,9,12,12,13
"1354","Piraí do Sul","Profissionais de Saúde - Dentistas",8,9,10,11,11,10,11,11,11,11,12
"1355","Piraí do Sul","Profissionais de Saúde - Farmacêuticos",5,6,6,4,4,4,3,6,6,6,8
"1356","Piraquara","Profissionais de Saúde - Total",85,79,89,105,112,119,133,135,146,154,188
"1357","Piraquara","Profissionais de Saúde - Médicos",26,26,33,44,49,43,55,50,53,58,68
"1358","Piraquara","Profissionais de Saúde - Enfermeiros",35,29,32,34,38,46,42,43,48,56,67
"1359","Piraquara","Profissionais de Saúde - Dentistas",17,17,17,21,18,20,24,27,30,24,34
"1360","Piraquara","Profissionais de Saúde - Farmacêuticos",7,7,7,6,7,10,12,15,15,16,19
"1361","Pitanga","Profissionais de Saúde - Total",58,67,69,75,76,70,74,76,82,84,98
"1362","Pitanga","Profissionais de Saúde - Médicos",14,18,14,19,19,16,19,23,25,26,32
"1363","Pitanga","Profissionais de Saúde - Enfermeiros",14,20,25,29,29,26,26,27,28,27,28
"1364","Pitanga","Profissionais de Saúde - Dentistas",22,21,23,23,24,24,25,23,25,27,27
"1365","Pitanga","Profissionais de Saúde - Farmacêuticos",8,8,7,4,4,4,4,3,4,4,11
"1366","Pitangueiras","Profissionais de Saúde - Total",4,3,4,5,5,4,6,6,8,8,8
"1367","Pitangueiras","Profissionais de Saúde - Médicos",NA,NA,1,1,1,1,2,2,3,3,3
"1368","Pitangueiras","Profissionais de Saúde - Enfermeiros",2,2,2,2,2,2,2,2,2,2,2
"1369","Pitangueiras","Profissionais de Saúde - Dentistas",1,NA,NA,1,1,1,2,2,3,3,3
"1370","Pitangueiras","Profissionais de Saúde - Farmacêuticos",1,1,1,1,1,NA,NA,NA,NA,NA,NA
"1371","Planaltina do Paraná","Profissionais de Saúde - Total",9,8,8,5,11,8,8,7,10,12,11
"1372","Planaltina do Paraná","Profissionais de Saúde - Médicos",1,NA,NA,NA,4,3,3,1,2,3,3
"1373","Planaltina do Paraná","Profissionais de Saúde - Enfermeiros",3,3,3,3,4,3,3,3,4,4,3
