"","Localidade","Variável","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"193","Ampére","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",7,6,8,7,6,7,4,2,12,3,6
"194","Ampére","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,1,2,NA,1,1,2,2,1,1,2
"195","Ampére","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,3,3,3,3,3,2,2,5,5,2
"196","Ampére","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",31,37,32,28,33,30,19,34,32,31,45
"197","Ampére","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",10,14,20,13,14,19,28,22,20,12,19
"198","Ampére","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",5,4,6,3,2,5,3,5,10,6,8
"199","Ampére","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"200","Ampére","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,1,NA,NA,NA,1,NA,NA,1,NA
"201","Ampére","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",2,4,2,NA,3,1,1,1,4,3,3
"202","Ampére","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","Ampére","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",5,NA,3,1,1,4,2,NA,1,2,NA
"204","Ampére","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,1,NA,1,3,1,1,1,1,1
"205","Anahy","Nascidos Vivos - Total",43,28,28,33,27,31,42,29,33,26,38
"206","Anahy","Óbitos (CID10) - Total (Mortalidade Geral)",22,27,22,22,21,29,28,13,28,14,20
"207","Anahy","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
"208","Anahy","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",NA,6,5,5,8,7,5,3,5,2,2
"209","Anahy","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","Anahy","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",1,1,1,NA,2,2,2,1,2,NA,2
"211","Anahy","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA
"212","Anahy","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,NA,1,NA,NA,NA,2,NA,NA,NA,1
"213","Anahy","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",7,14,8,6,3,12,14,5,13,10,8
"214","Anahy","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",5,NA,1,5,3,4,1,2,2,1,2
"215","Anahy","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",3,NA,NA,2,NA,1,NA,NA,2,NA,1
"216","Anahy","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","Anahy","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"218","Anahy","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,1,NA,1,1,NA,NA,NA,NA,NA,NA
"219","Anahy","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"220","Anahy","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","Anahy","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",1,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"222","Andirá","Nascidos Vivos - Total",271,246,261,239,216,248,259,246,235,239,226
"223","Andirá","Óbitos (CID10) - Total (Mortalidade Geral)",159,157,157,143,159,208,163,172,169,193,163
"224","Andirá","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",2,7,3,4,8,4,5,4,6,7,10
"225","Andirá","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",24,25,33,27,22,31,28,27,24,35,26
"226","Andirá","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,1,NA,NA,2,NA,NA,1,NA,NA,NA
"227","Andirá","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",14,8,8,5,5,16,10,10,15,12,6
"228","Andirá","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",1,2,NA,3,5,6,3,2,1,4,4
"229","Andirá","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,2,4,5,5,11,8,11,9,6,10
"230","Andirá","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",68,62,55,48,55,66,41,34,52,54,50
"231","Andirá","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",13,17,14,13,15,32,19,23,22,23,12
"232","Andirá","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",13,7,5,16,10,11,9,12,8,9,9
"233","Andirá","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,1,NA,NA,1,1,NA,1,1,1,1
"234","Andirá","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,1,2,2,1,NA,NA,2,NA,NA
"235","Andirá","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",6,2,1,1,2,7,5,4,7,4,5
"236","Andirá","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA
"237","Andirá","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,NA,1,1,1,1,3,2,1,2,2
"238","Andirá","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,1,1,1,3,2,NA,1
"239","Ângulo","Nascidos Vivos - Total",32,37,35,46,49,52,42,41,39,48,37
"240","Ângulo","Óbitos (CID10) - Total (Mortalidade Geral)",28,24,21,19,15,22,16,15,20,22,22
"241","Ângulo","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",1,NA,NA,2,NA,2,2,NA,1,1,2
"242","Ângulo","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",7,5,2,3,2,4,NA,2,3,3,1
"243","Ângulo","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"244","Ângulo","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,2,NA,3,NA,3,1,1,NA,NA,1
"245","Ângulo","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,1,NA,NA,NA,NA,NA,NA,2,1,NA
"246","Ângulo","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,NA,1,NA,NA,2,1,1,3,1,NA
"247","Ângulo","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",4,11,10,2,6,7,4,5,4,10,6
"248","Ângulo","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",5,NA,2,4,2,NA,4,1,1,2,5
"249","Ângulo","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",1,1,2,1,NA,1,NA,1,3,1,4
"250","Ângulo","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","Ângulo","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"252","Ângulo","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",1,NA,NA,NA,NA,NA,1,2,NA,NA,1
"253","Ângulo","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","Ângulo","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,2,1,NA,NA,NA,NA,NA,NA,1,NA
"255","Ângulo","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"256","Antonina","Nascidos Vivos - Total",290,225,202,316,303,259,252,279,245,235,209
"257","Antonina","Óbitos (CID10) - Total (Mortalidade Geral)",141,170,159,165,146,156,185,135,168,169,175
"258","Antonina","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",6,5,6,7,9,12,13,3,6,8,40
"259","Antonina","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",26,28,25,24,21,17,26,17,23,36,20
"260","Antonina","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",2,1,1,NA,NA,1,1,NA,NA,NA,1
"261","Antonina","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",13,9,16,14,13,4,12,5,4,9,16
"262","Antonina","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,3,NA,1,1,NA,NA,1,2
"263","Antonina","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",4,4,1,1,3,1,2,1,1,5,5
"264","Antonina","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",39,36,36,32,42,38,38,31,45,36,40
"265","Antonina","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",11,19,18,21,16,19,16,23,16,25,13
"266","Antonina","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",8,8,6,10,8,10,10,8,5,4,6
"267","Antonina","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,2,NA,NA,NA,NA,1,2,1
"268","Antonina","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA
"269","Antonina","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",2,2,1,9,5,4,8,7,10,6,4
"270","Antonina","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"271","Antonina","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",1,1,1,1,2,1,3,3,1,NA,NA
"272","Antonina","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,5,1,1,NA,NA,NA,2,1,1,NA
"273","Antônio Olinto","Nascidos Vivos - Total",70,77,62,76,66,72,91,75,62,64,75
"274","Antônio Olinto","Óbitos (CID10) - Total (Mortalidade Geral)",58,60,57,51,58,71,48,52,58,70,54
"275","Antônio Olinto","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",NA,1,NA,1,NA,3,5,1,NA,2,2
"276","Antônio Olinto","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",11,18,14,12,14,16,12,11,14,13,9
"277","Antônio Olinto","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,NA,NA,NA,2,NA,NA,1,2,NA
"278","Antônio Olinto","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",3,NA,1,2,4,2,2,1,1,1,2
"279","Antônio Olinto","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",2,3,NA,2,3,2,NA,1,NA,NA,NA
"280","Antônio Olinto","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",NA,3,NA,NA,NA,1,1,2,1,3,1
"281","Antônio Olinto","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",11,18,21,17,20,20,15,15,24,27,20
"282","Antônio Olinto","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",4,5,4,7,6,14,3,10,8,14,5
"283","Antônio Olinto","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",4,1,4,2,4,2,1,3,3,4,7
"284","Antônio Olinto","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"285","Antônio Olinto","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","Antônio Olinto","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",NA,NA,NA,NA,1,NA,NA,NA,NA,1,2
"287","Antônio Olinto","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","Antônio Olinto","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,1,1,1,NA,1,2,NA,NA,NA,NA
"289","Antônio Olinto","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,NA,NA,1,NA,1,1,NA,NA,NA,NA
"290","Apucarana","Nascidos Vivos - Total",1658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","Apucarana","Óbitos (CID10) - Total (Mortalidade Geral)",771,838,816,873,854,866,893,877,864,975,956
"292","Apucarana","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",19,23,20,20,14,29,18,20,15,27,112
"293","Apucarana","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",144,142,142,180,164,133,172,166,193,179,167
"294","Apucarana","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",3,5,NA,6,4,2,2,6,2,2,2
"295","Apucarana","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",58,51,57,51,59,37,38,48,42,45,55
"296","Apucarana","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",12,10,12,4,6,12,9,6,4,10,14
"297","Apucarana","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",33,27,34,35,29,26,33,23,44,49,49
"298","Apucarana","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",235,268,248,300,292,333,306,319,264,303,269
"299","Apucarana","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",82,113,83,82,75,119,126,96,113,127,97
"300","Apucarana","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",48,60,61,46,57,46,56,52,57,71,61
"301","Apucarana","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,2,2,1,2,2,1,1,2,4,8
"302","Apucarana","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",4,3,4,2,8,4,5,3,5,2,1
"303","Apucarana","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",18,13,19,30,26,12,24,28,28,36,26
"304","Apucarana","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,1,NA,1,2,1,1,1,1,1,1
"305","Apucarana","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",13,15,12,8,14,17,11,16,10,13,13
"306","Apucarana","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",7,6,5,6,8,4,8,10,3,10,2
"307","Arapongas","Nascidos Vivos - Total",1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","Arapongas","Óbitos (CID10) - Total (Mortalidade Geral)",713,718,793,714,711,768,850,796,748,825,901
"309","Arapongas","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",15,18,19,29,21,20,16,27,18,24,152
"310","Arapongas","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",142,102,137,135,122,121,141,159,161,145,139
"311","Arapongas","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",5,3,2,2,5,NA,3,9,3,4,1
"312","Arapongas","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",46,46,50,40,40,42,32,38,41,50,62
"313","Arapongas","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",7,12,9,9,10,7,5,10,11,22,16
"314","Arapongas","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",14,17,33,26,21,24,26,36,48,41,41
"315","Arapongas","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",226,258,255,207,187,226,205,218,175,244,228
"316","Arapongas","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",83,70,92,79,82,110,129,113,114,111,83
"317","Arapongas","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",30,52,41,41,40,36,45,43,38,46,40
"318","Arapongas","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",4,NA,4,NA,2,3,4,1,1,1,4
"319","Arapongas","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,4,2,1,1,6,3,3,1,3,3
"320","Arapongas","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",14,14,22,25,30,21,39,27,31,22,27
"321","Arapongas","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,2,NA,2,1,1,2,NA,NA,NA,2
"322","Arapongas","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",16,7,12,12,5,17,14,7,9,17,6
"323","Arapongas","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",6,3,5,9,6,4,6,8,8,4,6
"324","Arapoti","Nascidos Vivos - Total",421,380,392,369,357,355,359,396,382,358,360
"325","Arapoti","Óbitos (CID10) - Total (Mortalidade Geral)",180,185,160,161,204,185,162,151,166,165,188
"326","Arapoti","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",9,5,2,3,8,3,7,2,7,7,16
"327","Arapoti","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",26,17,17,21,36,28,22,37,26,38,31
"328","Arapoti","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,NA,2,NA,1,1,1,2,1,1,2
"329","Arapoti","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",7,20,13,10,12,5,6,5,9,11,15
"330","Arapoti","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",3,1,2,4,NA,1,NA,1,1,3,3
"331","Arapoti","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",6,3,4,3,2,1,4,5,12,5,6
"332","Arapoti","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",40,56,47,44,62,69,69,45,62,36,49
"333","Arapoti","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",22,26,12,22,19,21,13,18,18,23,18
"334","Arapoti","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",9,13,5,11,12,13,3,6,5,11,7
"335","Arapoti","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA
"336","Arapoti","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",1,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"337","Arapoti","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",3,3,5,8,10,8,3,2,4,3,6
"338","Arapoti","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","Arapoti","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",2,6,2,1,1,4,3,3,2,2,2
"340","Arapoti","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",3,NA,3,2,NA,2,1,1,1,NA,1
"341","Arapuã","Nascidos Vivos - Total",57,47,34,43,34,40,62,51,43,36,43
"342","Arapuã","Óbitos (CID10) - Total (Mortalidade Geral)",36,31,30,17,30,30,38,27,29,34,35
"343","Arapuã","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",2,1,NA,NA,NA,1,1,1,NA,NA,1
"344","Arapuã","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",10,2,4,5,5,6,11,2,5,2,12
"345","Arapuã","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,NA,NA,NA,NA,NA,1,NA,NA,1,NA
"346","Arapuã","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",1,1,1,NA,1,1,2,1,1,4,1
"347","Arapuã","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA
"348","Arapuã","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",2,1,NA,2,3,NA,NA,2,1,1,1
"349","Arapuã","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",7,8,9,6,9,7,7,12,8,13,9
"350","Arapuã","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",4,2,5,1,5,2,5,4,4,1,5
"351","Arapuã","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",NA,4,2,2,3,2,1,NA,3,3,1
"352","Arapuã","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"353","Arapuã","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,1,NA,NA,NA,1,NA,NA,1,NA,NA
"354","Arapuã","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",2,NA,NA,NA,NA,1,1,NA,NA,1,1
"355","Arapuã","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","Arapuã","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"357","Arapuã","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"358","Araruna","Nascidos Vivos - Total",165,163,179,175,194,198,206,190,188,202,185
"359","Araruna","Óbitos (CID10) - Total (Mortalidade Geral)",91,96,89,88,97,118,98,102,106,101,120
"360","Araruna","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",2,1,4,5,2,5,2,1,1,NA,11
"361","Araruna","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",18,18,9,14,14,26,11,20,22,13,26
"362","Araruna","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",1,NA,1,NA,NA,1,1,NA,1,NA,2
"363","Araruna","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",7,7,2,7,5,9,4,4,5,6,5
"364","Araruna","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA
"365","Araruna","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",1,1,NA,NA,NA,1,3,1,4,2,4
"366","Araruna","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",25,39,35,26,35,35,40,40,34,36,36
"367","Araruna","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",4,9,13,10,14,12,10,14,11,13,17
"368","Araruna","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",8,3,5,7,8,6,6,5,7,9,10
"369","Araruna","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",NA,1,NA,NA,1,NA,NA,NA,1,NA,NA
"370","Araruna","Óbitos (CID10) - Cap XIII - Doenças do Sistema Osteomuscular e do Tecido Conjuntivo",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"371","Araruna","Óbitos (CID10) - Cap XIV - Doenças do Aparelho Geniturinário",4,1,3,3,5,1,2,4,4,5,1
"372","Araruna","Óbitos (CID10) - Cap XV - Gravidez, Parto e Puerpério",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","Araruna","Óbitos (CID10) - Cap XVI - Algumas Afecções Originadas no Período Perinatal",3,NA,NA,1,2,1,1,1,2,5,NA
"374","Araruna","Óbitos (CID10) - Cap XVII - Mal Formação Congênita, Deformidades, Anomalias Cromossômicas",NA,1,2,1,NA,2,NA,NA,2,1,NA
"375","Araucária","Nascidos Vivos - Total",2089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","Araucária","Óbitos (CID10) - Total (Mortalidade Geral)",699,709,654,685,674,680,745,737,772,779,888
"377","Araucária","Óbitos (CID10) - Cap I - Algumas Doenças Infecciosas e Parasitárias",23,21,25,29,30,34,31,25,29,32,147
"378","Araucária","Óbitos (CID10) - Cap II - Neoplasias (Tumores)",114,129,128,127,131,144,169,157,132,159,162
"379","Araucária","Óbitos (CID10) - Cap III - Doenças do Sangue, Órgãos Hematopoéticos e Transtornos Imunitários",NA,1,2,3,2,3,2,7,1,2,1
"380","Araucária","Óbitos (CID10) - Cap IV - Doenças Endócrinas, Nutricionais e Metabólicas",41,30,37,47,51,62,54,37,63,50,41
"381","Araucária","Óbitos (CID10) - Cap V - Transtornos Mentais e Comportamentais",15,17,4,11,4,10,10,5,13,11,18
"382","Araucária","Óbitos (CID10) - Cap VI - Doenças do Sistema Nervoso",18,13,19,23,13,33,31,26,38,31,48
"383","Araucária","Óbitos (CID10) - Cap IX - Doenças do Aparelho Circulatório",164,191,147,175,192,140,166,194,195,189,165
"384","Araucária","Óbitos (CID10) - Cap X - Doenças do Aparelho Respiratório",68,80,65,77,55,49,82,73,79,97,67
"385","Araucária","Óbitos (CID10) - Cap XI - Doenças do Aparelho Digestivo",32,29,23,30,35,28,39,39,44,50,46
"386","Araucária","Óbitos (CID10) - Cap XII - Doenças da Pele e do Tecido Celular Subcutâneo",1,3,1,NA,3,1,NA,NA,3,1,3
